output_file,class,patch_id,dates,input_files
347_class7.npy,7,347,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\347_class7.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\347_class7.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\347_class7.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\347_class7.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\347_class7.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\347_class7.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\347_class7.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\347_class7.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\347_class7.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\347_class7.tif']"
3482_class5.npy,5,3482,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3482_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3482_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3482_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3482_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3482_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3482_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3482_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3482_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3482_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3482_class5.tif']"
3483_class5.npy,5,3483,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3483_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3483_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3483_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3483_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3483_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3483_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3483_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3483_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3483_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3483_class5.tif']"
3484_class5.npy,5,3484,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3484_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3484_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3484_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3484_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3484_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3484_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3484_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3484_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3484_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3484_class5.tif']"
3485_class5.npy,5,3485,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3485_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3485_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3485_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3485_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3485_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3485_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3485_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3485_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3485_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3485_class5.tif']"
3486_class5.npy,5,3486,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3486_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3486_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3486_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3486_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3486_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3486_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3486_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3486_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3486_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3486_class5.tif']"
3487_class5.npy,5,3487,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3487_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3487_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3487_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3487_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3487_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3487_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3487_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3487_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3487_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3487_class5.tif']"
348_class7.npy,7,348,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\348_class7.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\348_class7.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\348_class7.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\348_class7.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\348_class7.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\348_class7.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\348_class7.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\348_class7.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\348_class7.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\348_class7.tif']"
3490_class5.npy,5,3490,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3490_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3490_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3490_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3490_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3490_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3490_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3490_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3490_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3490_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3490_class5.tif']"
3491_class5.npy,5,3491,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3491_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3491_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3491_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3491_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3491_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3491_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3491_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3491_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3491_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3491_class5.tif']"
3492_class5.npy,5,3492,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3492_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3492_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3492_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3492_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3492_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3492_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3492_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3492_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3492_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3492_class5.tif']"
3493_class5.npy,5,3493,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3493_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3493_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3493_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3493_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3493_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3493_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3493_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3493_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3493_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3493_class5.tif']"
3494_class5.npy,5,3494,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3494_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3494_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3494_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3494_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3494_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3494_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3494_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3494_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3494_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3494_class5.tif']"
3495_class5.npy,5,3495,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3495_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3495_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3495_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3495_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3495_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3495_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3495_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3495_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3495_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3495_class5.tif']"
3498_class5.npy,5,3498,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3498_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3498_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3498_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3498_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3498_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3498_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3498_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3498_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3498_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3498_class5.tif']"
3499_class5.npy,5,3499,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3499_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3499_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3499_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3499_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3499_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3499_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3499_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3499_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3499_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3499_class5.tif']"
349_class7.npy,7,349,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\349_class7.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\349_class7.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\349_class7.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\349_class7.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\349_class7.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\349_class7.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\349_class7.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\349_class7.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\349_class7.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\349_class7.tif']"
3500_class5.npy,5,3500,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3500_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3500_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3500_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3500_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3500_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3500_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3500_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3500_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3500_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3500_class5.tif']"
3501_class5.npy,5,3501,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3501_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3501_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3501_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3501_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3501_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3501_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3501_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3501_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3501_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3501_class5.tif']"
3502_class5.npy,5,3502,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3502_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3502_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3502_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3502_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3502_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3502_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3502_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3502_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3502_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3502_class5.tif']"
3503_class5.npy,5,3503,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3503_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3503_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3503_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3503_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3503_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3503_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3503_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3503_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3503_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3503_class5.tif']"
3506_class5.npy,5,3506,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3506_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3506_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3506_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3506_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3506_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3506_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3506_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3506_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3506_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3506_class5.tif']"
3507_class5.npy,5,3507,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3507_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3507_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3507_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3507_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3507_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3507_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3507_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3507_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3507_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3507_class5.tif']"
3508_class5.npy,5,3508,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3508_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3508_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3508_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3508_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3508_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3508_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3508_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3508_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3508_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3508_class5.tif']"
3509_class5.npy,5,3509,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3509_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3509_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3509_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3509_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3509_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3509_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3509_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3509_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3509_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3509_class5.tif']"
350_class7.npy,7,350,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\350_class7.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\350_class7.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\350_class7.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\350_class7.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\350_class7.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\350_class7.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\350_class7.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\350_class7.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\350_class7.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\350_class7.tif']"
3510_class5.npy,5,3510,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3510_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3510_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3510_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3510_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3510_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3510_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3510_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3510_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3510_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3510_class5.tif']"
3511_class5.npy,5,3511,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3511_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3511_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3511_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3511_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3511_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3511_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3511_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3511_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3511_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3511_class5.tif']"
3512_class5.npy,5,3512,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3512_class5.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3512_class5.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3512_class5.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3512_class5.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3512_class5.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3512_class5.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3512_class5.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3512_class5.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3512_class5.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3512_class5.tif']"
3515_class7.npy,7,3515,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3515_class7.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3515_class7.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3515_class7.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3515_class7.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3515_class7.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3515_class7.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3515_class7.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3515_class7.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3515_class7.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3515_class7.tif']"
3516_class7.npy,7,3516,"['2023-06-07', '2023-06-13', '2023-06-15', '2023-06-28', '2023-07-07', '2023-07-11', '2023-08-11', '2023-08-23', '2023-09-04', '2023-09-08']","['patches_npy\\230607_reflectance_ortho\\patch\\3516_class7.tif', 'patches_npy\\230613_reflectance_ortho\\patch\\3516_class7.tif', 'patches_npy\\230615_reflectance_ortho\\patch\\3516_class7.tif', 'patches_npy\\230628_reflectance_ortho\\patch\\3516_class7.tif', 'patches_npy\\230707_reflectance_ortho\\patch\\3516_class7.tif', 'patches_npy\\230711_reflectance_ortho\\patch\\3516_class7.tif', 'patches_npy\\230811_reflectance_ortho\\patch\\3516_class7.tif', 'patches_npy\\230823_reflectance_ortho\\patch\\3516_class7.tif', 'patches_npy\\230904_reflectance_ortho\\patch\\3516_class7.tif', 'patches_npy\\230908_reflectance_ortho\\patch\\3516_class7.tif']"
